player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Luguentz Dort,dortlu01,2022,1510,717,-.4668588474934975,1.078738015882256,.6118791683887584,-4.32146499572158,-3.352364749253684,-7.673829744975264,-1.170709182057974,.2487763814689229,-.9219328005890506,.679029585910092,.679029585910092,0,-1.608359374771426,.316670352332751,-1.291689022438675,1.541732373429203
Ayo Dosunmu,dosunay01,2022,867,413,-.5598782044004089,-1.939585279409212,-2.499463483809621,-2.372845588681439,.606905240657341,-1.765940348024099,-.992220006299398,-1.542999388420242,-2.53521939471964,.0451205893632367,.0451205893632367,0,-1.811157564573775,-1.718119249370676,-3.529276813944451,-.3017182330955255
Devon Dotson,dotsode01,2022,30,14,-5.69291380643167,.5531074275697174,-5.139806378861953,-2.142542895245206,7.293184278121649,5.150641382876444,-5.323310684044719,1.971058385991523,-3.352252298053196,-.0042537272982289,-.0042537272982289,0,-7.335966787162449,-1.747042149837077,-9.083008936999526,-1.1180548534407
Sekou Doumbouya,doumbse01,2022,36,16,5.774655855126028,19.20397037973446,24.97862623486049,-3.20037016100607,37.57570374494047,34.3753335839344,4.378234404358414,24.28516236308901,28.66339676744742,.2646943986197992,.2646943986197992,0,3.392233753059002,16.66207589536096,20.05430964841996,3.225056739435251
Jeff Dowtin,dowtije01,2022,22,10,-3.916384933886048,-5.174997683781799,-9.091382617667847,3.92870906560261,19.75762061453504,23.68632968013765,-2.630972627941725,-.3761825486649031,-3.007155176606628,-.0013049143615169,-.0013049143615169,0,-2.966089509380818,-.992006068570605,-3.958095577951423,-.5411235952562411
P.J. Dozier,doziepj01,2022,704,340,-.6766762054295279,1.531827558189563,.8551513527600355,-9.03228019546064,-2.369127986528033,-11.40140818198867,-2.436473713501945,.7944609377126242,-1.64201277578932,.1924017675403976,.1924017675403976,0,-2.47887389797578,.6943412269696995,-1.78453267100608,.1049287051499192
Goran Dragic,dragigo01,2022,193,90,.8546414140586486,-.3793840619682243,.4752573520904242,-11.00915815369562,-.0912184807360719,-11.10037663443169,-1.579927484032338,-.3180194049226236,-1.897946888954962,.0389690137158457,.0389690137158457,0,-1.741460903679999,.1984843430198203,-1.542976560660178,-.3980654680970396
Andre Drummond,drumman01,2022,986,483,-2.33162065703324,1.666034325394756,-.6655863316384847,2.51460559912322,-2.831773727547511,-.3171681284242913,-1.480680935223514,.8445344195130182,-.6361465157104962,.5246377542837533,.5246377542837533,0,-1.726534464831091,1.645009230558452,-.0815252342726385,.7165061394279095
Chris Duarte,duartch01,2022,1471,710,-.8613551615168273,.6431211067575807,-.2182340547592466,.6575970534576976,1.871352019609894,2.528949073067591,-.6035810630623464,.9177939501707452,.3142128871083988,1.107837615804302,1.107837615804302,0,-.8570034859653449,1.628165191898972,.7711617059336274,-.1938294345065266
Kevin Durant,duranke01,2022,1753,832,4.619547110970497,-.8842579101435842,3.735289200826912,4.995771202043742,1.375511757090919,6.37128295913466,4.971911445900624,-.4583439927922321,4.513567453108392,3.120876045721378,3.120876045721378,0,4.312045029244653,-1.316518049023483,2.99552698022117,1.220582202996906
Anthony Edwards,edwaran01,2022,1818,877,-.4074648856120328,.4433452209556422,.0358803353436094,4.575571321400875,1.961989553342597,6.537560874743471,.6452831044990405,.7851374977286578,1.430420602227698,1.870245422991073,1.870245422991073,0,1.511866957898942,1.170557123110956,2.682424081009898,-.0141593632478862
Kessler Edwards,edwarke02,2022,27,12,8.106767244028456,-.1081881524428295,7.998579091585627,2.429383934763691,21.45191895381199,23.88130288857568,7.454749546034353,4.503313793011183,11.95806333904554,.0909568255711505,.0909568255711505,0,5.985449660202241,-1.774703937754389,4.210745722447852,1.009711655577596
CJ Elleby,ellebcj01,2022,154,69,-4.603257643657505,-8.175334545166454,-12.77859218882396,-15.28168984607274,-1.83227396367892,-17.11396380975166,-7.146652439681167,-7.3563342480797,-14.50298668776087,-.4249167005863133,-.4249167005863133,0,-4.067791757575784,-8.805913446111209,-12.87370520368699,2.702081518277782
Wayne Ellington,ellinwa01,2022,729,345,-.6374377223458585,-.5062064753401787,-1.143644197686037,4.137243187578774,-3.267031509511769,.8702116780670046,.3342805170283908,-1.068711168174609,-.7344306511462184,.352593695105532,.352593695105532,0,.1091001846823692,-2.315435606326783,-2.206335421644414,-.6165366691901608
Joel Embiid,embiijo01,2022,924,463,1.451520128316073,3.753327473251258,5.204847601567331,-.1502573756552402,5.675994465549159,5.525737089893919,1.153485263515838,4.408341530488338,5.561826794004176,1.965764327462997,1.965764327462997,0,1.397241244757802,4.519286375411746,5.916527620169548,.1184494321839297
Drew Eubanks,eubandr01,2022,681,318,-3.091542843614902,-.7234315193416453,-3.814974362956547,-4.782531358724157,-1.82882634140856,-6.611357700132717,-3.612810392372354,-1.007557446558308,-4.620367838930662,-.3051283977912843,-.3051283977912843,0,-3.345542063522714,-1.739954047033626,-5.08549611055634,.5520176943621792
Tacko Fall,fallta01,2022,41,19,-5.545220097247723,3.416101782707073,-2.12911831454065,1.711184784113713,4.211738033401167,5.92292281751488,-4.380396275347561,3.724337890675704,-.6560583846718568,.0201187552548452,.0201187552548452,0,-4.39692802039965,-1.861782203338369,-6.258710223738018,-.8853182110159812
Derrick Favors,favorde01,2022,586,284,-4.534267957947526,-.558607576789966,-5.092875534737493,-3.741809222968996,-.8110747578518778,-4.552883980820873,-4.568155251101105,-.6036629910448655,-5.171818242145971,-.3444939392294977,-.3444939392294977,0,-5.300451338478901,-.6923376481650982,-5.992788986643999,-1.831566620150893
Bruno Fernando,fernabr01,2022,41,18,-6.83649926180444,-2.658700944730753,-9.495200206535195,-3.620774284529155,-14.27100709036626,-17.89178137489542,-6.641064256072501,-5.372490890827797,-12.0135551469003,-.0848963189469513,-.0848963189469513,0,-8.972957675437611,-8.050110094115009,-17.02306776955262,-.2076700856801287
Dorian Finney-Smith,finnedo01,2022,1458,724,-1.005988284737273,1.447385029728407,.4413967449911338,1.253955863207345,-1.730060445374825,-.4761045821674796,-.6052198843335546,.8848901134727979,.2796702291392434,1.111367282882554,1.111367282882554,0,-.7954698614433676,1.583133864161343,.7876640027179751,-.6930331409356073
Malik Fitts,fittsma01,2022,16,7,-1.856319063347038,11.30676165827736,9.450442594930326,-20.94010494504103,9.94289505242206,-10.99720989261897,-5.944659546943037,11.62451054479886,5.679850997855827,.0300074975095923,.0300074975095923,0,-4.145520611286357,4.914692380636269,.7691717693499118,-.3287908652417971
Malachi Flynn,flynnma01,2022,293,139,.2266209594619094,-.4392779194798334,-.2126569600179239,-2.230600277658343,-1.16844569349287,-3.399045971151214,-.2860396013219847,-.5981541100160032,-.8841937113379879,.1321115790405629,.1321115790405629,0,.554737988678481,-.7806681794035958,-.2259301907251148,-.1568472763837654
Bryn Forbes,forbebr01,2022,690,332,-2.011649359960435,-3.926740509768874,-5.938389869729311,-6.179680061586971,-2.269606056347701,-8.449286117934673,-2.992599905383484,-3.810085443665425,-6.802685349048909,-.683793306128651,-.683793306128651,0,-1.903651384463622,-4.880387757007509,-6.784039141471132,-.3903418798991823
Trent Forrest,forretr01,2022,254,122,-4.689169092000515,3.274432763061971,-1.414736328938544,-4.5614361986135,6.909024704564784,2.347588505951284,-4.981929538481854,4.176989852093238,-.8049396863886153,.1202689547331067,.1202689547331067,0,-4.972716258939935,1.568953232663292,-3.403763026276643,-.6616760283852609
Evan Fournier,fournev01,2022,1400,685,.0457097089593279,-1.535363388402913,-1.489653679443585,.9936081852846126,-4.343676605083321,-3.350068419798708,.224521671240499,-2.222730502855693,-1.998208831615194,.2635098506562721,.2635098506562721,0,.5220670129961931,-2.218587836506204,-1.696520823510011,.2928744081149214
De'Aaron Fox,foxde01,2022,1767,836,-.2486843042544211,-2.597225122173141,-2.845909426427563,3.152120759780945,-10.26637852575297,-7.114257765972022,.4366231695577475,-4.331892598933806,-3.895269429376059,-.4920675995854859,-.4920675995854859,0,.7602060197847132,-3.25617852780197,-2.495972508017257,.7335252157623008
Daniel Gafford,gaffoda01,2022,938,459,-.403825080016507,.5722617883014212,.1684367082849142,-1.962298832132497,-4.049565792502975,-6.011864624635471,-.735662476541072,-.3638508780240551,-1.099513354565127,.3847534861903001,.3847534861903001,0,-1.452520410085453,.9213503863915818,-.5311700236938716,-.4559961567996529
Danilo Gallinari,gallida01,2022,979,472,.9416014594563561,-1.716486870866813,-.7748854114104573,-5.037188530718359,-2.076536421354841,-7.113724952073199,-.3049448395838457,-1.892011605783223,-2.196956445367069,.1312128001557266,.1312128001557266,0,.2638117968368507,-1.988907060172975,-1.725095263336125,-1.479442203515577
Darius Garland,garlada01,2022,1612,796,2.623774920305232,-1.97832656660414,.6454483537010923,8.969502601397075,-1.707261370327208,7.262241231069867,4.124917027009135,-2.108277770385,2.016639256624135,1.919496605252006,1.919496605252006,0,3.681136644813098,-1.246221394882462,2.434915249930637,-.8443975890816414
Marcus Garrett,garrema01,2022,22,10,-4.501422016919642,-6.199858256351646,-10.70128027327129,-4.358853547648573,-3.28581232553986,-7.644665873188433,-4.916451307805946,-6.052502550581203,-10.96895385838715,-.0412828048194175,-.0412828048194175,0,-6.219905246097782,-6.271597956459707,-12.49150320255749,-1.552596383804495
Usman Garuba,garubus01,2022,96,45,1.584804910176449,6.864439487210244,8.449244397386691,-.0377782567392112,10.57200717296829,10.53422891622908,1.441924765886674,8.13771314673528,9.579637912621955,.2852386199347949,.2852386199347949,0,.8884518684939456,3.94740955239582,4.835861420889765,.7648014791398182
Luka Garza,garzalu01,2022,302,140,-1.644413634782181,-4.12482524143989,-5.769238876222071,-3.121802959725578,-3.308051185914807,-6.429854145640386,-1.978986936912809,-4.132660111544703,-6.111647048457511,-.2406491267692437,-.2406491267692437,0,-1.870331408494594,-2.891617441838495,-4.761948850333089,.2224010566106833
Rudy Gay,gayru01,2022,355,169,3.381597960695164,-.9242760382305388,2.457321922464625,7.451826509997478,-.5616565976723542,6.890169912325123,4.33066684565936,-.9433192730223979,3.387347572636962,.5305106693980964,.5305106693980964,0,4.313075333131905,-1.836160819141745,2.47691451399016,.2507205232122574
Paul George,georgpa01,2022,1792,861,1.144295119213689,1.570896040658315,2.715191159872004,-.1553963323641543,-.0330145869532766,-.188410919317431,.9832802941123966,1.287435366265437,2.270715660377834,2.249890348475437,2.249890348475437,0,1.161865963544288,1.642881913226563,2.804747876770851,2.014534876395539
Taj Gibson,gibsota01,2022,416,205,-3.90599617563538,1.491731124722999,-2.414265050912381,-.7607118811429664,8.161529661866656,7.400817780723689,-3.542567124252933,3.029491326561311,-.5130757976916218,.2323641481474698,.2323641481474698,0,-4.383529024619026,.7857575282978588,-3.597771496321167,-.6838046916602926
Josh Giddey,giddejo01,2022,1282,617,-1.538722082353096,-1.309588564807194,-2.84831064716029,-1.316103639366966,-4.755488281085422,-6.071591920452388,-1.467133692774128,-2.099738416079394,-3.566872108853522,-.2571928056250715,-.2571928056250715,0,-1.173804981630522,-2.211248938685997,-3.38505392031652,.0182431216423247
Shai Gilgeous-Alexander,gilgesh01,2022,1465,701,1.030891363187143,-1.763747998718421,-.7328566355312787,1.892142341267517,2.249141032370815,4.141283373638332,1.447605784963615,-1.024757810834497,.422847974129118,1.126156350624973,1.126156350624973,0,.9045738401049944,-1.297464638750835,-.3928907986458408,-.7599206804702523
Anthony Gill,gillan01,2022,92,43,2.033948912629314,2.031153846389475,4.065102759018789,-1.064854475220754,11.53751858807716,10.47266411285641,1.553363858124173,4.157467502168111,5.710831360292284,.1848473559972177,.1848473559972177,0,-1.301028292711971,1.035967033332244,-.2650612593797266,-.4160857872954754
Rudy Gobert,goberru01,2022,1522,734,-.6744506327715344,8.54400579951842,7.869555166746885,.1842978614659027,.510490131035386,.6947879925012886,-.5987000227830938,7.395792843492115,6.797092820709021,3.560279577721691,3.560279577721691,0,-.7127911533235149,6.766453770891654,6.053662617568138,-.419494867139713
Aaron Gordon,gordoaa01,2022,1475,737,-.4114879612034317,.7263667311837253,.3148787699802936,10.1421878235241,.6773257499825797,10.81951357350668,1.775351441785276,.7540933254725554,2.529444767257832,1.965958308246447,1.965958308246447,0,1.454256617578048,.9815775277931874,2.435834145371235,-.9685378496052169
Eric Gordon,gordoer01,2022,1282,594,-1.740700677184503,-3.383793573366729,-5.124494250551232,1.086089786930313,-.6830058629583637,.403083923971949,-1.176051586777069,-2.953288551438597,-4.129340138215666,-.4200889630092924,-.4200889630092924,0,-2.796613235819336,-4.846552882193514,-7.643166118012851,.4952365705243609
Devonte' Graham,grahade01,2022,1457,711,.7706362308601225,-3.010074891976504,-2.239438661116381,4.016585236229641,-1.535865453960598,2.480719782269044,1.533140167221417,-2.848189849986791,-1.315049682765374,.5198204518200199,.5198204518200199,0,2.094230808172993,-2.101913809253968,-.0076830010809741,-.1367366210157621
Jerami Grant,grantje01,2022,1515,730,.0957490475126054,-1.971441802202125,-1.87569275468952,-8.15315441494846,3.56200566370418,-4.59114875124428,-1.43321068438456,-.9062855477148446,-2.339496232099404,.1533719581301993,.1533719581301993,0,-2.032659402625161,-.949102033278706,-2.981761435903867,.3152780165291773
Danny Green,greenda02,2022,830,410,-.0884823094162733,3.166605098562503,3.078122789146229,2.630990083436091,2.510760866063794,5.141750949499885,.4650779564363318,3.239513854522241,3.704591810958573,1.352902951694479,1.352902951694479,0,.2250209333394504,4.300086108045725,4.525107041385175,.2015783754544431
Draymond Green,greendr01,2022,1473,694,-.7862556134245582,3.075844763531188,2.28958915010663,-.2842142574823789,.1953170043734575,-.0888972531089214,-.7668642282637665,2.562097527483577,1.795233299219811,1.639358348888911,1.639358348888911,0,-.8349394143859303,2.969756782602007,2.134817368216077,1.865472537695244
JaMychal Green,greenja01,2022,656,324,-5.184678812943468,1.572518497818642,-3.612160315124826,-8.465427825131133,-5.030084689004112,-13.49551251413525,-6.191672412161249,.2570033205481307,-5.934669091613118,-.5281261528842913,-.5281261528842913,0,-4.451304839965778,1.557102877842219,-2.894201962123559,.3204574315886143
Javonte Green,greenja02,2022,1000,474,-1.469090464218672,2.476036389704399,1.006945925485726,.7175635223480408,-1.099664243897431,-.3821007215493906,-1.113361748871255,1.840788023895458,.7274262750242024,.8392270662535513,.8392270662535513,0,-2.031392476315059,2.495175160821734,.4637826845066755,-.206624394673029
Jalen Green,greenja05,2022,1194,555,-3.760831512162658,-3.211403710852327,-6.972235223014985,-12.33011284283419,-7.568340713681341,-19.89845355651553,-5.669201561833319,-4.250651495479246,-9.919853057312565,-2.05396302091852,-2.05396302091852,0,-5.93807808346959,-5.272275560647521,-11.21035364411711,1.170698525837871
Jeff Green,greenje02,2022,1132,559,-2.831739441309451,-3.417671018326824,-6.249410459636276,-1.154095516627515,-6.07954781452217,-7.233643331149685,-2.641362982084211,-4.204594420217097,-6.845957402301308,-1.161996799578436,-1.161996799578436,0,-2.795619327773826,-4.012074428351769,-6.807693756125595,-.529440429997668
Josh Green,greenjo02,2022,140,61,-2.948869320595277,4.404799514575268,1.455930193979992,-1.351960394708573,9.094591904742266,7.742631510033693,-2.781196837802141,5.702928436798105,2.921731598995964,.1789394991319876,.1789394991319876,0,-3.18647116963982,1.847031097492989,-1.339440072146831,1.37411497334437
Blake Griffin,griffbl01,2022,791,369,-4.578683929522518,8.040217736858265,3.461533807335747,-.4537877015282657,.6630058680565575,.2092181665282916,-4.032062817168653,6.877400656470127,2.845337839301473,1.055025427605404,1.055025427605404,0,-3.658384514936725,5.660428182695244,2.00204366775852,.1545234172780653
Quentin Grimes,grimequ01,2022,155,76,-1.200035839547693,-3.78051945442209,-4.980555293969783,-4.435623793651912,.1179201626496618,-4.31770363100225,-1.970824753688111,-3.173051832482214,-5.143876586170325,-.0931584524680621,-.0931584524680621,0,-1.79860535455436,-4.200911201924657,-5.999516556479017,.36176145842262
Tyrese Haliburton,halibty01,2022,1561,735,1.456206245150971,-.7519914189676593,.7042148261833117,-1.649101412326707,3.373816894039869,1.724715481713162,.8994987632975885,.0801240730106632,.9796228363082515,1.40327919337156,1.40327919337156,0,.4643647713785148,.3768304179157923,.8411951892943071,.335139163247702
R.J. Hampton,hamptrj01,2022,992,467,-2.023540694961402,-1.226120663412766,-3.249661358374168,-8.881931571172712,-2.278993957212087,-11.1609255283848,-3.466730231530647,-1.456887533983945,-4.923617765514591,-.5234606027258781,-.5234606027258781,0,-3.50715226759582,-1.999731032336605,-5.506883299932425,1.07618619967669
Tim Hardaway Jr.,hardati02,2022,1491,735,.5546831587223535,-1.524009523565274,-.96932636484292,3.362384548035415,-7.293965098746331,-3.931580550710917,1.184968043848528,-2.804292089445794,-1.619324045597266,.4219525901531622,.4219525901531622,0,1.691733934621539,-2.121065105870954,-.4293311712494149,-.4834609690944896
James Harden,hardeja01,2022,1812,862,3.408026265409597,-.9639777794158767,2.44404848599372,.4724406045289682,-2.355818900546337,-1.883378296017369,2.989212936091237,-1.317159906995252,1.672053029095986,1.969841096540297,1.969841096540297,0,2.69073279236639,-1.581453106696855,1.109279685669535,1.289851161887065
Maurice Harkless,harklma01,2022,690,327,-4.813071405918466,2.810552952504461,-2.002518453414005,-.0969156211546689,5.189472394802958,5.092556773648289,-4.110537460308311,3.515416656690138,-.595120803618173,.3571129376869613,.3571129376869613,0,-3.923309174216842,2.060373530525682,-1.86293564369116,-.6675680320386485
Montrezl Harrell,harremo01,2022,1356,665,3.099052864361387,.5713719879331793,3.670424852294565,5.396968741911883,1.29681955968845,6.693788301600333,3.788750375446725,.7519531647509479,4.540703540197673,2.460063457321247,2.460063457321247,0,2.104268825560413,.7970404516646079,2.901309277225021,-.5483488696407963
Gary Harris,harriga01,2022,1007,481,-2.464049104320512,-2.243497983845715,-4.707547088166226,-4.342491241181845,-2.938870438781504,-7.281361679963349,-2.930183275304799,-2.486308272959687,-5.416491548264487,-.6517663669710544,-.6517663669710544,0,-3.389898618524144,-2.388943612759893,-5.778842231284038,-.3988875190235185
Joe Harris,harrijo01,2022,902,423,-2.250471540388456,-2.105227499803732,-4.355699040192189,-2.971656238025215,-1.311281364759348,-4.282937602784564,-2.572453651927268,-2.080353612563438,-4.652807264490706,-.4100317029237021,-.4100317029237021,0,-3.158619349153539,-1.817877528755163,-4.976496877908702,-.1516136420293201
Tobias Harris,harrito02,2022,1039,518,.108552534203666,-1.823200895515405,-1.714648361311739,-1.732188594718577,-3.83372556231155,-5.565914157030127,-.3007017878293832,-2.372604569423829,-2.673306357253213,.0200421128354471,.0200421128354471,0,-1.147997191415367,-2.323079953825964,-3.471077145241331,-1.120053009181913
Isaiah Hartenstein,harteis01,2022,797,374,1.289706902931534,5.34937265122154,6.639079554153073,1.292090415057533,3.429859861467696,4.72195027652523,1.408011801932624,5.278887920366102,6.686899722298725,1.816151360424078,1.816151360424078,0,-.3504873613259134,6.455744024237326,6.105256662911413,.8590627527666256
Josh Hart,hartjo01,2022,1162,572,1.664087973308033,-.2807715222434987,1.383316451064534,4.417108680266226,-3.143718917301479,1.273389762964747,2.340613102373863,-.8358874745888198,1.504725627785043,1.236820296234197,1.236820296234197,0,2.0499683618735,.4924039400441818,2.542372301917682,-.3914577545699114
Udonis Haslem,hasleud01,2022,51,23,-.4833826991614418,-.9950279198930536,-1.478410619054495,-11.36765275049041,9.344473062805783,-2.023179687684623,-2.859460226061731,1.067982228337267,-1.791477997724465,.0112551980308633,.0112551980308633,0,-6.432669268112509,-.3908514817544863,-6.823520749866996,.065205556331149
Sam Hauser,hausesa01,2022,14,5,-6.765597317304035,-1.552086026886148,-8.317683344190183,-41.66960017019504,-8.440465029960775,-50.11006520015582,-14.56244463276263,-3.153773364902423,-17.71621799766505,-.0400361122404733,-.0400361122404733,0,-12.18435197339591,-1.015623916238285,-13.1999758896342,4.870354009459485
Jaxson Hayes,hayesja02,2022,492,232,-2.853582123663257,-2.420989817617063,-5.27457194128032,-7.312089565569726,1.609028497515858,-5.703061068053868,-3.923369573555044,-1.653708510195218,-5.577078083750262,-.3350847645562579,-.3350847645562579,0,-3.425186172566791,-1.948536861161916,-5.373723033728707,.1357421452837709
Killian Hayes,hayeski01,2022,968,467,-3.697443704255901,.0864525758122066,-3.610991128443694,-1.103802246946583,-.2646771917622552,-1.368479438708838,-3.348548461847799,.0608614089126339,-3.287687052935165,-.1279951693883054,-.1279951693883054,0,-3.402366593089377,1.190504669405712,-2.211861923683665,-.0906326006117979
Gordon Hayward,haywago01,2022,1927,888,-.2384344646528581,-1.618033182786353,-1.856467647439212,-2.133445339223543,-.9608484328179708,-3.094293772041514,-.7128646807902528,-1.540105154762379,-2.252969835552631,.2285972654335783,.2285972654335783,0,.7482031367671005,-2.101428205606943,-1.353225068839843,1.517843842683987
Aaron Henry,henryaa01,2022,5,2,2.813235101676072,-25.93477103831533,-23.12153593663926,-38.27335350116933,-34.88303521988109,-73.15638872105042,-5.684630019015501,-29.54789068489279,-35.23252070390829,-.0335863550709965,-.0335863550709965,0,-9.923969709895319,-24.58430903888097,-34.50827874877628,1.332630414889727
Juancho Hernangomez,hernaju01,2022,118,56,-5.945357977475354,.0481091345968854,-5.897248842878468,-6.784753258305177,-14.53175507915039,-21.31650833745556,-6.508689982741631,-3.021836629186161,-9.53052661192779,-.1959129904093147,-.1959129904093147,0,-5.588917485470717,-4.210349491957066,-9.799266977427783,1.1292868598212
Willy Hernangomez,hernawi01,2022,362,168,4.946026088937721,-3.485107614094537,1.460918474843184,6.890526283394637,-2.32988419657408,4.560642086820556,5.702350037001442,-3.386608805413844,2.315741231587598,.4376600194605336,.4376600194605336,0,5.573701420234698,-2.70235964345498,2.871341776779717,.7971182267786437
Tyler Herro,herroty01,2022,1497,736,2.714290217663324,-2.638916103405022,.075374114258302,4.388243691017618,-3.509773905924503,.8784697850931158,3.216904937630237,-2.988755314143044,.2281496234871932,1.116929806885098,1.116929806885098,0,2.698168379480802,-2.844724649095852,-.1465562696150506,-.124153347854399
Buddy Hield,hieldbu01,2022,1446,688,3.053332681849606,-.101554087865944,2.951778593983662,-.4875995524883192,-1.803763994315977,-2.291363546804297,2.501626406228537,-.4315304883675541,2.070095917860983,1.693490607123599,1.693490607123599,0,2.913547155482406,-.9381364565969358,1.97541069888547,.091841757090683
George Hill,hillge01,2022,1254,600,-1.181881240533629,-.4090938760074759,-1.590975116541104,2.886488262020288,7.603928953328279,10.49041721534857,-.4146042525083845,1.20762740076605,.793023148257666,1.071136047251652,1.071136047251652,0,-.8491501961453979,1.213739445099996,.3645892489545983,-1.241925241177688
Solomon Hill,hillso01,2022,286,139,-2.282414789574165,1.155512116447023,-1.126902673127142,-2.585273144396125,11.44476769471061,8.85949455031448,-2.455407894271056,3.396334278051101,.9409263837800449,.2593740107464313,.2593740107464313,0,-2.285939717774939,2.260628101284817,-.0253116164901219,-.9096865729161921
Aaron Holiday,holidaa01,2022,856,419,-2.136019776174582,-1.07540417709574,-3.211423953270321,-2.364598616784964,-1.396587151130075,-3.761185767915038,-2.296178735437247,-1.214731657043939,-3.510910392481186,-.1615941446398291,-.1615941446398291,0,-3.522535732278715,-1.312584818880647,-4.835120551159361,-.657680252689267
Jrue Holiday,holidjr01,2022,1255,602,-.0449776064170116,.3728866537072846,.327909047290273,9.667718303802317,.159538997609669,9.827257301411986,1.945269137930046,.3183326809430538,2.2636018188731,1.535042038139466,1.535042038139466,0,1.710155315452151,-.0172710257689046,1.692884289683247,-.3145206498602787
Justin Holiday,holidju01,2022,1337,647,-1.117582011215097,-.5451569986142806,-1.662739009829377,-1.192288852697823,2.320935297397666,1.128646444699843,-1.198494325143766,-.0041160975978762,-1.202610422741642,.5115278655750075,.5115278655750075,0,-1.283939552192844,.427833025497078,-.8561065266957659,.1441578727097689
Richaun Holmes,holmeri01,2022,1245,586,.0292523159241891,-.7812792683300689,-.7520269524058798,1.512879331905712,2.310728322576218,3.82360765448193,.3432281572723355,-.1507220347970906,.1925061224752449,.8797705696794774,.8797705696794774,0,-.0456215064456001,-.6897390992805018,-.735360605726102,.0032237905915234
Rodney Hood,hoodro01,2022,563,267,-2.262864401165437,-1.438348622989585,-3.701213024155021,-6.413298835470019,-.1651534012343114,-6.57845223670433,-3.289714707068248,-1.301787964566916,-4.591502671635164,-.2487316460829189,-.2487316460829189,0,-4.049934203843043,-2.088662270581968,-6.138596474425011,-.8477270203264077
Al Horford,horfoal01,2022,1265,613,-.256504662416206,3.25857587332125,3.002071210905044,-6.305572390350655,-.5720876214118336,-6.877660011762489,-1.542621928087948,2.609420829873461,1.066798901785512,1.192981124551187,1.192981124551187,0,-1.736954005088632,1.753271128869767,.0163171237811353,-.0614473284871224
Talen Horton-Tucker,hortota01,2022,742,350,-3.42998217906421,-1.7370790536407,-5.16706123270491,-.3725191852159202,-.9974208518884812,-1.369940037104401,-2.982137545586648,-1.673382825387928,-4.655520370974576,-.3392700726055269,-.3392700726055269,0,-1.961659344266582,-.913239773754185,-2.874899118020767,-.2938436278130905
Danuel House Jr.,houseda01,2022,515,233,-5.286883191670149,-2.323215500703157,-7.610098692373305,-3.065192039133647,-3.742169555295054,-6.807361594428701,-5.090367351547409,-2.731005207307119,-7.821372558854527,-.6105914794652005,-.6105914794652005,0,-6.359685854941621,-4.434344115083893,-10.79402997002551,1.2826879008148
Dwight Howard,howardw01,2022,685,326,-1.173766053489812,1.176611130192317,.0028450767025043,2.977354365660546,.1430681967368308,3.120422562397377,-.3677234093418579,1.006461519980464,.6387381106386062,.5631803946256692,.5631803946256692,0,-.1860048098019863,.5567649918933477,.3707601820913614,-.0803136155514092
Markus Howard,howarma02,2022,138,65,-.8633506727923703,1.919872531119276,1.056521858326906,-1.324887383630027,4.442386948350202,3.117499564720174,-1.015722678483153,2.579775010565755,1.564052332082602,.1447628117634348,.1447628117634348,0,-1.897251061177821,.103838854761782,-1.793412206416039,1.186759887636776
Kevin Huerter,huertke01,2022,1343,647,-.0499527983540513,-3.223952628650642,-3.273905427004694,.6289719423420453,5.730190807939398,6.359162750281445,.0434023751819689,-1.555152546803207,-1.511750171621239,.4082389613929314,.4082389613929314,0,.1074643869433575,-1.909728601802158,-1.8022642148588,-.1240750960837066
Jay Huff,huffja01,2022,18,8,-6.873692829405981,7.164015936062727,.2903231066567455,3.925155547140687,44.86808936467429,48.79324491181498,-4.956055882336993,15.57899291483387,10.62293703249687,.0542642537334971,.0542642537334971,0,-6.330202747743779,6.461408096310831,.1312053485670521,-.5846064944828316
Elijah Hughes,hugheel01,2022,38,17,-8.497256929004289,-11.79220945336709,-20.28946638237137,-19.01640840649408,-13.05424215545626,-32.07065056195034,-11.29157709012894,-12.89758766240562,-24.18916475253457,-.1860474585542241,-.1860474585542241,0,-9.077160013695975,-13.04186984517795,-22.11902985887393,.0522286854063243
De'Andre Hunter,huntede01,2022,635,306,-2.446840437918123,.2595489176387521,-2.187291520279371,-3.248489707276669,-3.413555293535752,-6.662045000812422,-2.812980364126081,-.4576936665825173,-3.270674030708599,-.0813201039809308,-.0813201039809308,0,-1.791899421997969,.4499606232866675,-1.341938798711301,.0392263678378872
Chandler Hutchison,hutchch01,2022,23,9,-17.66480370733412,-14.09171209361352,-31.75651580094765,-6.512875399517448,23.54102598694666,17.02815058742922,-16.37297159583998,-7.105290997860862,-23.47826259370084,-.0983709686177427,-.0983709686177427,0,-16.82583216876137,-12.65148018887328,-29.47731235763464,3.356410325209447
Bones Hyland,hylanbo01,2022,474,237,1.915445402023479,-2.481023340805803,-.5655779387823241,2.105655592741259,-3.344153519253607,-1.238497926512348,2.040885232609566,-2.833673739190764,-.7927885065811986,.2350996392494674,.2350996392494674,0,1.427725720052208,-.7391248848545164,.6886008351976918,-.6604792112581462
